desert_<fig> desert_fig NN I
desert_<lime> desert_lime NN I
dessert_<bowl> dessert_bowl NN I
dessert_<plate> dessert_plate NN I
dessert_<wine> dessert_wine NN I
devil's_food_<cake> devil's_food_cake NN I
dijon_<mustard> dijon_mustard NN I
dill_<pickle> dill_pickle NN I
dill_<seed> dill_seed NN I
dill_<weed> dill_weed NN I
dinner_<plate> dinner_plate NN I
dipping_sauce_<cup> dipping_sauce_cup NN I
dish_<towel> dish_towel NN I
distilled_<vinegar> distilled_vinegar NN I
distilled_white_<vinegar> distilled_white_vinegar NN I
djeruk_<purut> djeruk_purut NN I
dodder_<laurel> dodder_laurel NN I
dog_<conch> dog_conch NN I
dojo_<loach> dojo_loach NN I
dolichos_<bean> dolichos_bean NN I
dorrigo_<pepper> dorrigo_pepper NN I
do-si-dos_<cookie> do-si-dos_cookie NN I
double_<boiler> double_boiler NN I
double_chocolate_<ice-cream> double_chocolate_ice-cream NN I
double_<coconut> double_coconut NN I
double_<cream> double_cream NN I
double_<gloucester> double_gloucester NN I
dough_<blender> dough_blender NN I
dough_<cutter> dough_cutter NN I
dover_<sole> dover_sole NN I
dr_<pepper> dr_pepper NN I
dragon_<fruit> dragon_fruit NN I
dried_<abalone> dried_abalone NN I
dried_<acorn> dried_acorn NN I
dried_<apricot> dried_apricot NN I
dried_<basil> dried_basil NN I
dried_bay_<leaf> dried_bay_leaf NN I
dried_bean_curd_<stick> dried_bean_curd_stick NN I
dried_bean_<stick> dried_bean_stick NN I
dried_<beechnut> dried_beechnut NN I
dried_black_<mushroom> dried_black_mushroom NN I
dried_black_<walnut> dried_black_walnut NN I
dried_brazil_<nut> dried_brazil_nut NN I
dried_breadnut_tree_<seed> dried_breadnut_tree_seed NN I
dried_<butternut> dried_butternut NN I
dried_celery_<flake> dried_celery_flake NN I
dried_<chervil> dried_chervil NN I
dried_<chestnut> dried_chestnut NN I
dried_chia_<seed> dried_chia_seed NN I
dried_chili_<pepper> dried_chili_pepper NN I
dried_chinese_<chestnut> dried_chinese_chestnut NN I
dried_<chive> dried_chive NN I
dried_<cilantro> dried_cilantro NN I
dried_coconut_<meat> dried_coconut_meat NN I
dried_coriander_<leaf> dried_coriander_leaf NN I
dried_<cranberry> dried_cranberry NN I
dried_dill_<weed> dried_dill_weed NN I
dried_european_<chestnut> dried_european_chestnut NN I
dried_fava_<bean> dried_fava_bean NN I
dried_<fig> dried_fig NN I
dried_<fruit> dried_fruit NN I
dried_ginkgo_<nut> dried_ginkgo_nut NN I
dried_<hickorynut> dried_hickorynut NN I
dried_japanese_<chestnut> dried_japanese_chestnut NN I
dried_lemon_<peel> dried_lemon_peel NN I
dried_lotus_<seed> dried_lotus_seed NN I
dried_<marjoram> dried_marjoram NN I
dried_<mint> dried_mint NN I
dried_morel_<mushroom> dried_morel_mushroom NN I
dried_<onion> dried_onion NN I
dried_<oregano> dried_oregano NN I
dried_<parsley> dried_parsley NN I
dried_<pea> dried_pea NN I
dried_pili_<nut> dried_pili_nut NN I
dried_pine_<nut> dried_pine_nut NN I
dried_pumpkin_<seed> dried_pumpkin_seed NN I
dried_<rosemary> dried_rosemary NN I
dried_safflower_<seed> dried_safflower_seed NN I
dried_sesame_<seed> dried_sesame_seed NN I
dried_shiitake_<mushroom> dried_shiitake_mushroom NN I
dried_<shrimp> dried_shrimp NN I
dried_<spearmint> dried_spearmint NN I
dried_squash_<seed> dried_squash_seed NN I
dried_sunflower_<seed> dried_sunflower_seed NN I
dried_<tarragon> dried_tarragon NN I
dried_<thyme> dried_thyme NN I
dried_tiger_lilly_<stem> dried_tiger_lilly_stem NN I
dried_watermelon_<seed> dried_watermelon_seed NN I
dry_curd_cottage_<cheese> dry_curd_cottage_cheese NN I
dry_dill_<weed> dry_dill_weed NN I
dry_<mustard> dry_mustard NN I
dry_<onion> dry_onion NN I
dry_<pectin> dry_pectin NN I
dry_white_<wine> dry_white_wine NN I
dry_<yeast> dry_yeast NN I
duck_<breast> duck_breast NN I
duck_<egg> duck_egg NN I
duck_<leg> duck_leg NN I
duck_<stock> duck_stock NN I
dulce_de_<leche> dulce_de_leche NN I
duncan_hines_brownie_<mix> duncan_hines_brownie_mix NN I
dungeness_<crab> dungeness_crab NN I
durum_<wheat> durum_wheat NN I
dusky_<sole> dusky_sole NN I
dutch_<oven> dutch_oven NN I
duxelles_<recipe> duxelles_recipe NN I
eagle_brand_condensed_<milk> eagle_brand_condensed_milk NN I
earl_grey_<tea> earl_grey_tea NN I
earthnut_<pea> earthnut_pea NN I
eastern_may_<hawthorn> eastern_may_hawthorn NN I
eastern_<nannygai> eastern_nannygai NN I
eastern_<oyster> eastern_oyster NN I
easy_<cheese> easy_cheese NN I
edam_<cheese> edam_cheese NN I
edible_<cactus> edible_cactus NN I
edible_<dormouse> edible_dormouse NN I
edible_<flower> edible_flower NN I
edible_<mushroom> edible_mushroom NN I
eel_<sauce> eel_sauce NN I
egg_<beater> egg_beater NN I
egg_<beater> egg_beater NN I
egg_<noodle> egg_noodle NN I
egg_<piercer> egg_piercer NN I
egg_<poacher> egg_poacher NN I
egg_<ring> egg_ring NN I
egg_<slicer> egg_slicer NN I
egg_<substitute> egg_substitute NN I
egg_<turner> egg_turner NN I
egg_<white> egg_white NN I
egg_<yolk> egg_yolk NN I
egyptian_<bean> egyptian_bean NN I
egyptian_<lentil> egyptian_lentil NN I
egyptian_white_broad_<bean> egyptian_white_broad_bean NN I
elbow_<macaroni> elbow_macaroni NN I
electric_<mixer> electric_mixer NN I
elephant_<apple> elephant_apple NN I
elephant_<garlic> elephant_garlic NN I
emmental_<cheese> emmental_cheese NN I
emu_<apple> emu_apple NN I
emu_<berry> emu_berry NN I
english_breakfast_<tea> english_breakfast_tea NN I
english_<muffin> english_muffin NN I
english_<mustard> english_mustard NN I
english_<walnut> english_walnut NN I
enokitake_<mushroom> enokitake_mushroom NN I
espresso_<powder> espresso_powder NN I
eton_mess_<ice-cream> eton_mess_ice-cream NN I
eucalyptus_<leaf> eucalyptus_leaf NN I
european_<anchovy> european_anchovy NN I
european_<chestnut> european_chestnut NN I
european_<crayfish> european_crayfish NN I
european_flat_<oyster> european_flat_oyster NN I
european_<flounder> european_flounder NN I
european_<lobster> european_lobster NN I
european_<plaice> european_plaice NN I
european_soldier_<bean> european_soldier_bean NN I
european_spider_<crab> european_spider_crab NN I
euryale_<ferox> euryale_ferox NN I
evaporated_<milk> evaporated_milk NN I
extra_firm_<tofu> extra_firm_tofu NN I
extra_lean_ground_<beef> extra_lean_ground_beef NN I
extra-firm_<tofu> extra-firm_tofu NN I
extra-virgin_olive_<oil> extra-virgin_olive_oil NN I
faba_<bean> faba_bean NN I
faba_de_<lourenzá> faba_de_lourenzá NN I
fairy_ring_<mushroom> fairy_ring_mushroom NN I
farmer_<cheese> farmer_cheese NN I
fat_<gaper> fat_gaper NN I
fat_<hen> fat_hen NN I
fat-free_cheddar_<cheese> fat-free_cheddar_cheese NN I
fat-free_cream_<cheese> fat-free_cream_cheese NN I
fat-free_<mayonnaise> fat-free_mayonnaise NN I
fat-free_mozzarella_<cheese> fat-free_mozzarella_cheese NN I
fava_<bean> fava_bean NN I
fazolia_<bean> fazolia_bean NN I
fennel_<seed> fennel_seed NN I
fenugreek_<leaf> fenugreek_leaf NN I
fenugreek_<seed> fenugreek_seed NN I
fermented_bean_<cake> fermented_bean_cake NN I
fermented_bean_<curd> fermented_bean_curd NN I
fermented_black_<bean> fermented_black_bean NN I
fermented_soy_<cheese> fermented_soy_cheese NN I
feta_<cheese> feta_cheese NN I
filé_<powder> filé_powder NN I
fillet_<knife> fillet_knife NN I
filo_<dough> filo_dough NN I
fine_ginger_<root> fine_ginger_root NN I
fine_graham_cracker_<crumb> fine_graham_cracker_crumb NN I
fine_kosher_<salt> fine_kosher_salt NN I
fine_lemon_<zest> fine_lemon_zest NN I
fine_mesh_<sieve> fine_mesh_sieve NN I
fine_mesh_<skimmer> fine_mesh_skimmer NN I
finger_<lime> finger_lime NN I
finnan_<haddie> finnan_haddie NN I
firm_<tofu> firm_tofu NN I
firm_white_<onion> firm_white_onion NN I
fish_<fillet> fish_fillet NN I
fish_<meal> fish_meal NN I
fish_<oil> fish_oil NN I
fish_<sauce> fish_sauce NN I
fish_<stock> fish_stock NN I
five-spice_<powder> five-spice_powder NN I
flake_<salt> flake_salt NN I
flaked_<coconut> flaked_coconut NN I
flat_<noodle> flat_noodle NN I
flathead_<sole> flathead_sole NN I
fleur_de_<sel> fleur_de_sel NN I
florida_stone_<crab> florida_stone_crab NN I
florida_strangler_<fig> florida_strangler_fig NN I
flour_<sifter> flour_sifter NN I
flour_<tortilla> flour_tortilla NN I
flower_of_<rajya> flower_of_rajya NN I
fluted_<pumpkin> fluted_pumpkin NN I
foglie_<d'ulivo> foglie_d'ulivo NN I
foie_<gras> foie_gras NN I
folium_<indicum> folium_indicum NN I
fontina_<cheese> fontina_cheese NN I
food_<mill> food_mill NN I
food_<processor> food_processor NN I
forelle_<pear> forelle_pear NN I
forest_<strawberry> forest_strawberry NN I
freezer_<bag> freezer_bag NN I
french_<baguette> french_baguette NN I
french_<bread> french_bread NN I
french_<dressing> french_dressing NN I
french_fingering_<potato> french_fingering_potato NN I
french_green_<lenti> french_green_lenti NN I
french_green_<lentil> french_green_lentil NN I
french_prepared_<mustard> french_prepared_mustard NN I
freshwater_<sardinella> freshwater_sardinella NN I
fried_bean_<curd> fried_bean_curd NN I
fried_chicken_<mushroom> fried_chicken_mushroom NN I
frigate_<tuna> frigate_tuna NN I
frosting_<spatula> frosting_spatula NN I
froumaela_<valmandouras> froumaela_valmandouras NN I
frozen_<yogurt> frozen_yogurt NN I
fruit_<bowl> fruit_bowl NN I
fruit_<juice> fruit_juice NN I
fruit_<sugar> fruit_sugar NN I
fruit_<syrup> fruit_syrup NN I
fruit_<wine> fruit_wine NN I
fry_<basket> fry_basket NN I
fry_<sauce> fry_sauce NN I
frying_<pan> frying_pan NN I
fudge_brownie_<mix> fudge_brownie_mix NN I
fudge_<ice-cream> fudge_ice-cream NN I
full_<cream> full_cream NN I
galia_<melon> galia_melon NN I
garam_<masala> garam_masala NN I
garbanzo_<bean> garbanzo_bean NN I
garbanzo_de_<fuentesaúco> garbanzo_de_fuentesaúco NN I
garcinia_<indica> garcinia_indica NN I
garden_<pea> garden_pea NN I
garden_<rocket> garden_rocket NN I
garden_<snail> garden_snail NN I
garlic_<clove> garlic_clove NN I
garlic_<granule> garlic_granule NN I
garlic_<oil> garlic_oil NN I
garlic_<paste> garlic_paste NN I
garlic_<powder> garlic_powder NN I
garlic_<press> garlic_press NN I
garlic_<salt> garlic_salt NN I
gelundener_<käse> gelundener_käse NN I
gem_<squash> gem_squash NN I
genever_<gin> genever_gin NN I
genmai_<miso> genmai_miso NN I
german_<lentil> german_lentil NN I
gevuina_<avellana> gevuina_avellana NN I
ghirardelli_ground_<chocolate> ghirardelli_ground_chocolate NN I
giant_<barb> giant_barb NN I
giant_colombian_<blackberry> giant_colombian_blackberry NN I
giant_<granadilla> giant_granadilla NN I
giant_pacific_<octopus> giant_pacific_octopus NN I
giant_river_<prawn> giant_river_prawn NN I
giant_tiger_<prawn> giant_tiger_prawn NN I
gillardeau_<oysters> gillardeau_oysters NN I
gilt-head_<bream> gilt-head_bream NN I
ginger_<paste> ginger_paste NN I
ginkgo_<nut> ginkgo_nut NN I
girolle_<mushroom> girolle_mushroom NN I
gjetost_<cheese> gjetost_cheese NN I
glass_<bowl> glass_bowl NN I
goat_<cheese> goat_cheese NN I
goat_<milk> goat_milk NN I
godiva_chocolate_<liqueur> godiva_chocolate_liqueur NN I
gold_<leaf> gold_leaf NN I
golden_<chanterelle> golden_chanterelle NN I
golden_<crab> golden_crab NN I
golden_delicious_<apple> golden_delicious_apple NN I
golden_grahams_<cereal> golden_grahams_cereal NN I
golden_needle_<mushroom> golden_needle_mushroom NN I
golden_<raisin> golden_raisin NN I
golden_<samphire> golden_samphire NN I
golden_<syrup> golden_syrup NN I
goldent_<pheasant> goldent_pheasant NN I
good_king_<henry> good_king_henry NN I
goose_<barnacle> goose_barnacle NN I
goose_<egg> goose_egg NN I
goose_<fat> goose_fat NN I
gouda_<cheese> gouda_cheese NN I
government_<cheese> government_cheese NN I
governor's_<plum> governor's_plum NN I
governor’s_<plum> governor’s_plum NN I
graham_<cracker> graham_cracker NN I
graham_cracker_<crumb> graham_cracker_crumb NN I
grain_<amaranth> grain_amaranth NN I
grand_<marnier> grand_marnier NN I
granny_smith_<apple> granny_smith_apple NN I
granulated_<sugar> granulated_sugar NN I
grape_<jelly> grape_jelly NN I
grape_seed_<oil> grape_seed_oil NN I
grapeseed_<oil> grapeseed_oil NN I
gravy_<boat> gravy_boat NN I
gravy_<granules> gravy_granules NN I
greaseproof_<paper> greaseproof_paper NN I
great_northern_<bean> great_northern_bean NN I
great_<scallop> great_scallop NN I
greek_<yogurt> greek_yogurt NN I
green_<abalone> green_abalone NN I
green_<apple> green_apple NN I
green_<bean> green_bean NN I
green_bell_<pepper> green_bell_pepper NN I
green_<cardamom> green_cardamom NN I
green_cardamom_<powder> green_cardamom_powder NN I
green_<chartreuse> green_chartreuse NN I
green_food_<colouring> green_food_colouring NN I
green_<gram> green_gram NN I
green_leaf_<lettuce> green_leaf_lettuce NN I
green_<lentil> green_lentil NN I
green_<olive> green_olive NN I
green_<onion> green_onion NN I
green_onion_<stalk> green_onion_stalk NN I
green_<ormer> green_ormer NN I
green_<pea> green_pea NN I
green_<pepper> green_pepper NN I
green_<tea> green_tea NN I
green_tea_<ice-cream> green_tea_ice-cream NN I
greenland_<halibut> greenland_halibut NN I
grey_poupon_dijon_<mustard> grey_poupon_dijon_mustard NN I
grooved_carpet_<shell> grooved_carpet_shell NN I
ground_<allspice> ground_allspice NN I
ground_<almond> ground_almond NN I
ground_<beef> ground_beef NN I
ground_beef_<turkey> ground_beef_turkey NN I
ground_black_<pepper> ground_black_pepper NN I
ground_<carrot> ground_carrot NN I
ground_cayenne_<pepper> ground_cayenne_pepper NN I
ground_celery_<seed> ground_celery_seed NN I
ground_<chicken> ground_chicken NN I
ground_<chuck> ground_chuck NN I
ground_<cilantro> ground_cilantro NN I
ground_<cinnamon> ground_cinnamon NN I
ground_<clove> ground_clove NN I
ground_<coffee> ground_coffee NN I
ground_<coriander> ground_coriander NN I
ground_<cornmeal> ground_cornmeal NN I
ground_<cumin> ground_cumin NN I
ground_cumin_<seed> ground_cumin_seed NN I
ground_<elder> ground_elder NN I
ground_<flaxseed> ground_flaxseed NN I
ground_<ginger> ground_ginger NN I
ground_<ham> ground_ham NN I
ground_<lamb> ground_lamb NN I
ground_<lemongrass> ground_lemongrass NN I
ground_<mace> ground_mace NN I
ground_<mustard> ground_mustard NN I
ground_mustard_<seed> ground_mustard_seed NN I
ground_<nutmeg> ground_nutmeg NN I
ground_<oregano> ground_oregano NN I
ground_<pecan> ground_pecan NN I
ground_<pepper> ground_pepper NN I
ground_<plum> ground_plum NN I
ground_<pork> ground_pork NN I
ground_red_<pepper> ground_red_pepper NN I
ground_<sage> ground_sage NN I
ground_<sausage> ground_sausage NN I
ground_<savory> ground_savory NN I
ground_<sirloin> ground_sirloin NN I
ground_<thyme> ground_thyme NN I
ground_<turkey> ground_turkey NN I
ground_<turmeric> ground_turmeric NN I
ground_white_<pepper> ground_white_pepper NN I
groundnut_fruit_<oil> groundnut_fruit_oil NN I
gruyere_<cheese> gruyere_cheese NN I
gruyère_<cheese> gruyère_cheese NN I
guar_<bean> guar_bean NN I
gula_<jawa> gula_jawa NN I
gulf_coast_stone_<crab> gulf_coast_stone_crab NN I
gulf_stone_<crab> gulf_stone_crab NN I
gum_<tragacanth> gum_tragacanth NN I
gyulai_<kolbász> gyulai_kolbász NN I
hairless_<rambutan> hairless_rambutan NN I
half-baked_<ice-cream> half-baked_ice-cream NN I
ham_<hock> ham_hock NN I
ham_<hocks> ham_hocks NN I
hamburger_<bun> hamburger_bun NN I
hamburger_<turner> hamburger_turner NN I
hanky_panky_<ice-cream> hanky_panky_ice-cream NN I
hannah_sweet_<potato> hannah_sweet_potato NN I
hard_<clam> hard_clam NN I
hard_red_spring_<wheat> hard_red_spring_wheat NN I
hard_red_winter_<wheat> hard_red_winter_wheat NN I
hard_white_<wheat> hard_white_wheat NN I
hardhead_<catfish> hardhead_catfish NN I
hardy_<kiwi> hardy_kiwi NN I
hatcho_<miso> hatcho_miso NN I
havarti_<cheese> havarti_cheese NN I
hazelnut_<coffee> hazelnut_coffee NN I
hazelnut_<liqueur> hazelnut_liqueur NN I
hazelnut_<oil> hazelnut_oil NN I
heart_of_<palm> heart_of_palm NN I
heavy_<cream> heavy_cream NN I
heavy_whipping_<cream> heavy_whipping_cream NN I
hedgehog_<mushroom> hedgehog_mushroom NN I
heinz_<ketchup> heinz_ketchup NN I
heinz_<sauce> heinz_sauce NN I
hemp_<seed> hemp_seed NN I
hemp_seed_<oil> hemp_seed_oil NN I
herb_<chopper> herb_chopper NN I
herbal_<tea> herbal_tea NN I
hershey's_chocolate_<syrup> hershey's_chocolate_syrup NN I
hershey's_<cocoa> hershey's_cocoa NN I
high-fructose_corn_<syrup> high-fructose_corn_syrup NN I
hilsa_<kelee> hilsa_kelee NN I
hog_<plum> hog_plum NN I
hoisin_<sauce> hoisin_sauce NN I
hollandaise_<sauce> hollandaise_sauce NN I
holy_<basil> holy_basil NN I
homogenized_<milk> homogenized_milk NN I
homoljski_kozji_<goat> homoljski_kozji_goat NN I
homoljski_<kravlji> homoljski_kravlji NN I
homoljski_<ovčiji> homoljski_ovčiji NN I
honey_<ham> honey_ham NN I
honeycomb_<ice-cream> honeycomb_ice-cream NN I
horn_<salt> horn_salt NN I
horned_<melon> horned_melon NN I
horse_<crab> horse_crab NN I
horse_<gram> horse_gram NN I
horse_<meat> horse_meat NN I
horse_<mushroom> horse_mushroom NN I
horse_<parsley> horse_parsley NN I
horsehair_<crab> horsehair_crab NN I
hot_<chocolate> hot_chocolate NN I
hot_<dog> hot_dog NN I
hot_<mustard> hot_mustard NN I
hot_pepper_<sauce> hot_pepper_sauce NN I
hot_<water> hot_water NN I
human_<milk> human_milk NN I
hunt's_tomato_<sauce> hunt's_tomato_sauce NN I
hyacinth_<bean> hyacinth_bean NN I
ice_cream_<bean> ice_cream_bean NN I
ice_<cube> ice_cube NN I
ice_<tong> ice_tong NN I
iceberg_<lettuce> iceberg_lettuce NN I
ice-cream_<bean> ice-cream_bean NN I
icing_<sugar> icing_sugar NN I
illawarra_<plum> illawarra_plum NN I
imitation_<crab> imitation_crab NN I
imitation_maple_<flavouring> imitation_maple_flavouring NN I
imokilly_<regato> imokilly_regato NN I
inaka_<miso> inaka_miso NN I
indian_<almond> indian_almond NN I
indian_<bean> indian_bean NN I
indian_<beech> indian_beech NN I
indian_brown_<lentil> indian_brown_lentil NN I
indian_buffalo_<milk> indian_buffalo_milk NN I
indian_<bullfrog> indian_bullfrog NN I
indian_<carp> indian_carp NN I
indian_<fig> indian_fig NN I
indian_<gooseberry> indian_gooseberry NN I
indian_<jujube> indian_jujube NN I
indian_<mackerel> indian_mackerel NN I
indian_<pea> indian_pea NN I
indian_<peafowl> indian_peafowl NN I
indian_<pellona> indian_pellona NN I
indian_<plum> indian_plum NN I
indian_<prawn> indian_prawn NN I
indian_<prune> indian_prune NN I
indonesian_<cinnamon> indonesian_cinnamon NN I
indonesian_ocellated_<flounder> indonesian_ocellated_flounder NN I
indo-pacific_king_<mackerel> indo-pacific_king_mackerel NN I
ink_<cap> ink_cap NN I
instant_<coffee> instant_coffee NN I
instant_coffee_<crystal> instant_coffee_crystal NN I
instant_coffee_<granule> instant_coffee_granule NN I
instant_coffee_<powder> instant_coffee_powder NN I
instant_<yeast> instant_yeast NN I
iridescent_<shark> iridescent_shark NN I
irish_<cream> irish_cream NN I
irish_<moss> irish_moss NN I
irish_<whiskey> irish_whiskey NN I
italian_blend_<cheese> italian_blend_cheese NN I
italian_<dressing> italian_dressing NN I
italian_<parsley> italian_parsley NN I
italian_<sausage> italian_sausage NN I
ivy_<gourd> ivy_gourd NN I
jack_<cheese> jack_cheese NN I
jackson_wonder_<bean> jackson_wonder_bean NN I
jalapeño_<pepper> jalapeño_pepper NN I
japanese_<anchovy> japanese_anchovy NN I
japanese_<chestnut> japanese_chestnut NN I
japanese_mitten_<lobster> japanese_mitten_lobster NN I
japanese_<persimmon> japanese_persimmon NN I
japanese_<snapper> japanese_snapper NN I
japanese_spiny_<lobster> japanese_spiny_lobster NN I
japanese_sweet_<potato> japanese_sweet_potato NN I
japanese_tiger_<prawn> japanese_tiger_prawn NN I
jasmine_<flower> jasmine_flower NN I
jasmine_<rice> jasmine_rice NN I
jazz_<apple> jazz_apple NN I
jellied_<eel> jellied_eel NN I
jelly_<ear> jelly_ear NN I
jelly_<palm> jelly_palm NN I
jelly_<plum> jelly_plum NN I
jersusalem_oak_<goosefoot> jersusalem_oak_goosefoot NN I
jerusalem_<artichoke> jerusalem_artichoke NN I
jewel_yam_<potato> jewel_yam_potato NN I
jibneh_<arabieh> jibneh_arabieh NN I
jonah_<crab> jonah_crab NN I
judías_de_el_barco_de_<ávila> judías_de_el_barco_de_ávila NN I
julienne_<slicer> julienne_slicer NN I
juniper_<berry> juniper_berry NN I
kabanos_<sausage> kabanos_sausage NN I
kabosu_<rutaceae> kabosu_rutaceae NN I
kaffir_<lime> kaffir_lime NN I
kakadu_<lime> kakadu_lime NN I
kakadu_<plum> kakadu_plum NN I
kala_<channa> kala_channa NN I
kala_<zeera> kala_zeera NN I
kalamata_<olive> kalamata_olive NN I
kamchatka_<flounder> kamchatka_flounder NN I
kawakawa_<seed> kawakawa_seed NN I
kei_<apple> kei_apple NN I
kennebec_<potato> kennebec_potato NN I
kepel_<fruit> kepel_fruit NN I
keppel_<fruit> keppel_fruit NN I
kesong_<puti> kesong_puti NN I
key_<apple> key_apple NN I
key_<lime> key_lime NN I
key_lime_<juice> key_lime_juice NN I
khoya_<mawa> khoya_mawa NN I
kidney_<bean> kidney_bean NN I
kikoman_teriyaki_<sauce> kikoman_teriyaki_sauce NN I
king_<bolete> king_bolete NN I
king_<mackerel> king_mackerel NN I
king_oyster_<mushroom> king_oyster_mushroom NN I
king_<scallop> king_scallop NN I
kitchen_<shears> kitchen_shears NN I
knobbed_<whelk> knobbed_whelk NN I
knox_<gelatin> knox_gelatin NN I
kokam_<seed> kokam_seed NN I
kola_<nut> kola_nut NN I
korean_mud_<snail> korean_mud_snail NN I
korean_<mussel> korean_mussel NN I
koseret_<leaf> koseret_leaf NN I
kosher_<salt> kosher_salt NN I
kravská_<hrudka> kravská_hrudka NN I
krivovirski_<kačkavalj> krivovirski_kačkavalj NN I
kwai_<muk> kwai_muk NN I
kyoto_shiro_<miso> kyoto_shiro_miso NN I
la_<serena> la_serena NN I
lablab_<bean> lablab_bean NN I
lablab_<beanval> lablab_beanval NN I
lactose-free_<milk> lactose-free_milk NN I
lady_<apple> lady_apple NN I
lagos_<bologi> lagos_bologi NN I
lake_crescent_cutthroat_<trout> lake_crescent_cutthroat_trout NN I
lamb_<fries> lamb_fries NN I
lamb_<fry> lamb_fry NN I
lamb_<shank> lamb_shank NN I
lamb_<tenderloin> lamb_tenderloin NN I
lamb's_<lettuce> lamb's_lettuce NN I
land_<cress> land_cress NN I
larch_<bolete> larch_bolete NN I
lavender_<gem> lavender_gem NN I
le_<wavreumont> le_wavreumont NN I
lean_ground_<beef> lean_ground_beef NN I
lean_ground_<pork> lean_ground_pork NN I
lean_organic_<beef> lean_organic_beef NN I
lecithin_<powder> lecithin_powder NN I
lemon_<aspen> lemon_aspen NN I
lemon_<balm> lemon_balm NN I
lemon_<basil> lemon_basil NN I
lemon_<curd> lemon_curd NN I
lemon_<ironbark> lemon_ironbark NN I
lemon_<juice> lemon_juice NN I
lemon_meringue_<ice-cream> lemon_meringue_ice-cream NN I
lemon_<myrtle> lemon_myrtle NN I
lemon_<peel> lemon_peel NN I
lemon_<pepper> lemon_pepper NN I
lemon_<rind> lemon_rind NN I
lemon_<sole> lemon_sole NN I
lemon_<squeezer> lemon_squeezer NN I
lemon_<verbena> lemon_verbena NN I
lemon_<zest> lemon_zest NN I
leptotes_<bicolor> leptotes_bicolor NN I
lesser_blue_<crab> lesser_blue_crab NN I
lesser_<calamint> lesser_calamint NN I
lesser_<galangal> lesser_galangal NN I
lettuce_<leaf> lettuce_leaf NN I
leyden_<cheese> leyden_cheese NN I
licorice_<powder> licorice_powder NN I
licorice_<root> licorice_root NN I
light_brown_<sugar> light_brown_sugar NN I
light_<butter> light_butter NN I
light_corn_<syrup> light_corn_syrup NN I
light_<cream> light_cream NN I
light_<rum> light_rum NN I
light_rye_<flour> light_rye_flour NN I
light_soya_<sauce> light_soya_sauce NN I
light_<treacle> light_treacle NN I
light_whipping_<cream> light_whipping_cream NN I
lightning_<whelk> lightning_whelk NN I
lima_<bean> lima_bean NN I
limburger_<cheese> limburger_cheese NN I
lime_<flower> lime_flower NN I
lime_<juice> lime_juice NN I
lime_<zest> lime_zest NN I
lingot_<bean> lingot_bean NN I
lion's_<mane> lion's_mane NN I
lipton_tea_<bag> lipton_tea_bag NN I
liqueur_<glass> liqueur_glass NN I
liquid_<pectin> liquid_pectin NN I
liquid_<sweetener> liquid_sweetener NN I
liquore_galliano_<l'autentico> liquore_galliano_l'autentico NN I
little_<tunny> little_tunny NN I
liver_<sausage> liver_sausage NN I
loaf_<bread> loaf_bread NN I
loaf_<sugar> loaf_sugar NN I
lobster_<mushroom> lobster_mushroom NN I
lobster_<pick> lobster_pick NN I
long_<pepper> long_pepper NN I
long-grain_brown_<rice> long-grain_brown_rice NN I
long-grain_<rice> long-grain_rice NN I
long-grain_white_<rice> long-grain_white_rice NN I
longtail_<tuna> longtail_tuna NN I
lotus_<root> lotus_root NN I
lotus_<seed> lotus_seed NN I
lough_neagh_<eel> lough_neagh_eel NN I
louisiana_hot_pepper_<sauce> louisiana_hot_pepper_sauce NN I
louisiana_hot_<sauce> louisiana_hot_sauce NN I
lowfat_cream_<cheese> lowfat_cream_cheese NN I
low-fat_cheddar_<cheese> low-fat_cheddar_cheese NN I
low-fat_cottage_<cheese> low-fat_cottage_cheese NN I
low-fat_cream_<cheese> low-fat_cream_cheese NN I
low-fat_vanilla_<ice-cream> low-fat_vanilla_ice-cream NN I
lunch_<plate> lunch_plate NN I
lupini_<bean> lupini_bean NN I
lužnička_<vurda> lužnička_vurda NN I
macadamia_<nut> macadamia_nut NN I
madeira_<wine> madeira_wine NN I
madras_curry_<powder> madras_curry_powder NN I
maicoba_<bean> maicoba_bean NN I
maine_yellow_<eye> maine_yellow_eye NN I
makrut_<lime> makrut_lime NN I
malabar_<chestnut> malabar_chestnut NN I
malabar_<gourd> malabar_gourd NN I
malabar_<plum> malabar_plum NN I
malay_<apple> malay_apple NN I
malibu_<rum> malibu_rum NN I
malt_<extract> malt_extract NN I
malt_<flavoring> malt_flavoring NN I
malt_<syrup> malt_syrup NN I
malt_<vinegar> malt_vinegar NN I
malted_<milk> malted_milk NN I
mame_<miso> mame_miso NN I
mamey_<sapote> mamey_sapote NN I
mammee_<apple> mammee_apple NN I
manchego_<cheese> manchego_cheese NN I
mandarin_<orange> mandarin_orange NN I
mandarin_orange_<juice> mandarin_orange_juice NN I
mango_<extract> mango_extract NN I
manila_<tamarind> manila_tamarind NN I
manoura_<sifnou> manoura_sifnou NN I
mantis_<shrimp> mantis_shrimp NN I
maple_<syrup> maple_syrup NN I
maraschino_<cherry> maraschino_cherry NN I
maraschino_<liqueur> maraschino_liqueur NN I
marigold_swiss_bouillon_<powder> marigold_swiss_bouillon_powder NN I
marron_<glacé> marron_glacé NN I
marsala_<wine> marsala_wine NN I
